,Level_Id,Level_name,Room_uniqueId,Room_Id,Room_number,Room_name,ElementId,Element_uniqueId,Family,Typ,Category
308,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cc,393676,101,Kitchen,349712,69a69155-af3a-4ab9-a082-58da18f85acb-00055610,Floor,Concrete-Domestic 425mm,Floors
309,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cc,393676,101,Kitchen,349688,69a69155-af3a-4ab9-a082-58da18f85acb-000555f8,Floor,Generic 150mm,Floors
310,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cc,393676,101,Kitchen,349629,69a69155-af3a-4ab9-a082-58da18f85acb-000555bd,Basic Wall,Generic - 300mm,Walls
311,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cc,393676,101,Kitchen,373937,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4b1,Basic Wall,Generic - 200mm,Walls
312,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cc,393676,101,Kitchen,387393,69a69155-af3a-4ab9-a082-58da18f85acb-0005e941,Basic Wall,Generic - 200mm,Walls
313,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cc,393676,101,Kitchen,373934,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4ae,Basic Wall,Generic - 200mm,Walls
314,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cc,393676,101,Kitchen,349630,69a69155-af3a-4ab9-a082-58da18f85acb-000555be,Basic Wall,Generic - 300mm,Walls
315,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,373947,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4bb,M_Single-Flush,0762 x 2032mm,Doors
316,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,373948,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4bc,M_Single-Flush,0762 x 2032mm,Doors
317,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,373949,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4bd,M_Single-Flush,0762 x 2032mm,Doors
318,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,374046,69a69155-af3a-4ab9-a082-58da18f85acb-0005b51e,M_Toilet-Commercial-Wall-3D,380mm Seat Height,Plumbing Fixtures
319,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,374047,69a69155-af3a-4ab9-a082-58da18f85acb-0005b51f,M_Toilet-Commercial-Wall-3D,380mm Seat Height,Plumbing Fixtures
320,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,393759,69a69155-af3a-4ab9-a082-58da18f85acb-0006021f,Compound Ceiling,Plain,Ceilings
321,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,349712,69a69155-af3a-4ab9-a082-58da18f85acb-00055610,Floor,Concrete-Domestic 425mm,Floors
322,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,349688,69a69155-af3a-4ab9-a082-58da18f85acb-000555f8,Floor,Generic 150mm,Floors
323,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,349627,69a69155-af3a-4ab9-a082-58da18f85acb-000555bb,Basic Wall,Generic - 300mm,Walls
324,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,349630,69a69155-af3a-4ab9-a082-58da18f85acb-000555be,Basic Wall,Generic - 300mm,Walls
325,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,373938,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4b2,Basic Wall,Interior - 138mm Partition (1-hr),Walls
326,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601cd,393677,110,WC Women,373939,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4b3,Basic Wall,Interior - 79mm Partition (1-hr),Walls
327,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,373944,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4b8,M_Single-Flush,0762 x 2032mm,Doors
328,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,373945,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4b9,M_Single-Flush,0762 x 2032mm,Doors
329,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,373946,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4ba,M_Single-Flush,0762 x 2032mm,Doors
330,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,374048,69a69155-af3a-4ab9-a082-58da18f85acb-0005b520,M_Toilet-Commercial-Wall-3D,380mm Seat Height,Plumbing Fixtures
331,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,374049,69a69155-af3a-4ab9-a082-58da18f85acb-0005b521,M_Toilet-Commercial-Wall-3D,380mm Seat Height,Plumbing Fixtures
332,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,393775,69a69155-af3a-4ab9-a082-58da18f85acb-0006022f,Compound Ceiling,Plain,Ceilings
333,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,349712,69a69155-af3a-4ab9-a082-58da18f85acb-00055610,Floor,Concrete-Domestic 425mm,Floors
334,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,349688,69a69155-af3a-4ab9-a082-58da18f85acb-000555f8,Floor,Generic 150mm,Floors
335,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,349630,69a69155-af3a-4ab9-a082-58da18f85acb-000555be,Basic Wall,Generic - 300mm,Walls
336,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,373933,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4ad,Basic Wall,Generic - 200mm,Walls
337,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,373939,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4b3,Basic Wall,Interior - 79mm Partition (1-hr),Walls
338,694,Level 2,69a69155-af3a-4ab9-a082-58da18f85acb-000601ce,393678,108,WC Men,373938,69a69155-af3a-4ab9-a082-58da18f85acb-0005b4b2,Basic Wall,Interior - 138mm Partition (1-hr),Walls
