,Room_Id,Room_uniqueId,ElementId,Element_uniqueId,Type,Normal_to_center_room
403,215169,a79add17-780f-499e-a863-104a9aa9c91e-00034881,160703,9e597f98-694d-4ada-b8ef-0e7459e0b930-000273bf,Interior - 138mm Partition (1-hr),"(0.000000000, -1.000000000, 0.000000000)"
404,215169,a79add17-780f-499e-a863-104a9aa9c91e-00034881,160921,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027499,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
405,215171,a79add17-780f-499e-a863-104a9aa9c91e-00034883,139803,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002221b,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
406,215171,a79add17-780f-499e-a863-104a9aa9c91e-00034883,160284,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002721c,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
407,215171,a79add17-780f-499e-a863-104a9aa9c91e-00034883,160319,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002723f,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
408,215171,a79add17-780f-499e-a863-104a9aa9c91e-00034883,160879,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002746f,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
409,215171,a79add17-780f-499e-a863-104a9aa9c91e-00034883,160703,9e597f98-694d-4ada-b8ef-0e7459e0b930-000273bf,Interior - 138mm Partition (1-hr),"(0.000000000, -1.000000000, 0.000000000)"
410,215173,a79add17-780f-499e-a863-104a9aa9c91e-00034885,139803,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002221b,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
411,215173,a79add17-780f-499e-a863-104a9aa9c91e-00034885,160661,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027395,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
412,215173,a79add17-780f-499e-a863-104a9aa9c91e-00034885,161915,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002787b,Interior - 138mm Partition (1-hr),"(0.000000000, -1.000000000, 0.000000000)"
413,215173,a79add17-780f-499e-a863-104a9aa9c91e-00034885,160763,9e597f98-694d-4ada-b8ef-0e7459e0b930-000273fb,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
414,215173,a79add17-780f-499e-a863-104a9aa9c91e-00034885,160703,9e597f98-694d-4ada-b8ef-0e7459e0b930-000273bf,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
415,215175,a79add17-780f-499e-a863-104a9aa9c91e-00034887,139803,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002221b,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
416,215175,a79add17-780f-499e-a863-104a9aa9c91e-00034887,139857,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022251,Exterior - Insulation on Masonry,"(0.000000000, 1.000000000, 0.000000000)"
417,215175,a79add17-780f-499e-a863-104a9aa9c91e-00034887,160014,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002710e,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
418,215175,a79add17-780f-499e-a863-104a9aa9c91e-00034887,160319,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002723f,Interior - 138mm Partition (1-hr),"(0.000000000, -1.000000000, 0.000000000)"
419,215175,a79add17-780f-499e-a863-104a9aa9c91e-00034887,160284,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002721c,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
420,215177,a79add17-780f-499e-a863-104a9aa9c91e-00034889,139803,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002221b,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
421,215177,a79add17-780f-499e-a863-104a9aa9c91e-00034889,139857,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022251,Exterior - Insulation on Masonry,"(0.000000000, 1.000000000, 0.000000000)"
422,215177,a79add17-780f-499e-a863-104a9aa9c91e-00034889,160284,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002721c,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
423,215177,a79add17-780f-499e-a863-104a9aa9c91e-00034889,161062,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027526,Interior - 138mm Partition (1-hr),"(0.000000000, -1.000000000, 0.000000000)"
424,215177,a79add17-780f-499e-a863-104a9aa9c91e-00034889,141218,faac21ea-ccd4-4796-a103-1376529a55d6-000227a2,300mm,"(0.395964726, 0.918265722, 0.000000000)"
425,215177,a79add17-780f-499e-a863-104a9aa9c91e-00034889,160150,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027196,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
426,215177,a79add17-780f-499e-a863-104a9aa9c91e-00034889,141217,faac21ea-ccd4-4796-a103-1376529a55d6-000227a1,300mm,"(0.395964726, 0.918265722, 0.000000000)"
427,215179,a79add17-780f-499e-a863-104a9aa9c91e-0003488b,139803,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002221b,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
428,215179,a79add17-780f-499e-a863-104a9aa9c91e-0003488b,139857,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022251,Exterior - Insulation on Masonry,"(0.000000000, 1.000000000, 0.000000000)"
429,215179,a79add17-780f-499e-a863-104a9aa9c91e-0003488b,160150,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027196,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
430,215179,a79add17-780f-499e-a863-104a9aa9c91e-0003488b,157643,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267cb,Interior - 138mm Partition (1-hr),"(0.000000000, -1.000000000, 0.000000000)"
431,215179,a79add17-780f-499e-a863-104a9aa9c91e-0003488b,160234,9e597f98-694d-4ada-b8ef-0e7459e0b930-000271ea,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
432,215179,a79add17-780f-499e-a863-104a9aa9c91e-0003488b,141223,faac21ea-ccd4-4796-a103-1376529a55d6-000227a7,300mm,"(0.099926160, 0.994994856, 0.000000000)"
